Date Time,Inlet Gas Pressure (bar),Inlet Gas Temp (°C),Inlet Gas Flow (kg/h),Feed Water Temp (°C),Steam Pressure (bar),Steam Temp (°C),Steam Flow (kg/h),Exhaust Gas Oxygen (%),Exhaust Gas Temp (°C)
11:06:04,13.94,30.98,0,45.05,0.53,168.41,169.94,18.39,88.99
11:06:09,13.94,30.98,0,45.05,0.51,168.41,165.3,18.86,88.99
11:06:14,13.95,30.98,0,45.05,0.49,164.1,160.66,19.23,88.99
11:06:19,13.95,30.94,0,45.05,0.49,164.1,156.02,19.42,89.83
11:06:24,13.95,30.94,0,45.05,0.47,160.34,154.44,19.52,89.83
11:06:29,13.96,30.94,0,45.09,0.46,160.34,155.54,19.61,90.29
11:06:34,13.89,30.94,13.16,45.09,0.45,160.34,159.2,19.67,90.29
11:06:39,13.89,30.94,12.63,45.09,0.46,158.4,170.92,15.9,90.29
11:06:44,13.9,30.94,11.7,45.09,0.47,158.4,177.51,8.44,89.83
11:06:49,13.91,30.94,12.57,45.09,0.48,161.16,180.2,6.65,89.83
11:06:54,13.91,31.04,13.59,45.15,0.49,161.16,182.4,5.77,89.2
11:06:59,13.91,31.04,13.43,45.15,0.51,161.16,182.76,5.17,89.2
11:07:04,13.9,30.98,14.58,45.22,0.51,163.52,183.62,4.46,88.64
11:07:09,13.9,30.98,12.45,45.22,0.52,163.52,184.47,4.07,88.64
11:07:14,13.92,30.98,10.89,45.22,0.52,165.63,185.69,3.92,88.64
11:07:19,13.89,30.98,0,45.15,0.54,165.63,186.91,3.85,88.22
11:07:24,13.89,30.98,10.01,45.15,0.55,167.51,188.62,3.82,88.22
11:07:29,13.89,30.98,10.22,45.15,0.55,167.51,191.31,3.8,87.99
11:07:34,13.89,30.98,0,45.15,0.56,167.51,194.73,3.77,87.99
11:07:39,13.89,30.98,10.88,45.15,0.57,169.16,197.9,3.78,87.99
11:07:44,13.89,30.94,0,45.09,0.58,169.16,201.32,3.78,87.82
11:07:49,13.88,30.94,14.05,45.09,0.59,170.56,204.13,3.77,87.82
11:07:54,13.89,30.94,13.91,45.09,0.6,170.56,207.67,3.75,87.93
11:07:59,13.88,30.94,9.49,45.09,0.61,170.56,210.6,3.76,87.93
11:08:04,13.9,30.98,11.52,45.09,0.61,172.28,213.4,3.75,88.03
11:08:09,13.89,30.98,11.63,45.09,0.62,172.28,215.36,3.74,88.09
11:08:14,13.89,30.98,10.38,45.09,0.62,173.47,217.8,3.74,88.09
11:08:19,13.93,30.98,0,45.09,0.62,173.47,217.07,3.72,88.28
11:08:24,13.95,30.98,0,45.09,0.59,172.47,196.31,9.22,88.28
11:08:29,13.94,30.94,0,45.09,0.57,172.47,179.47,15.9,88.8
11:08:34,13.92,30.94,0,45.09,0.55,172.47,172.75,17.9,88.8
11:08:39,13.93,30.94,0,45.09,0.52,167.57,168.23,18.62,88.8
11:08:44,13.94,30.98,0,45.15,0.51,167.57,162.74,19.11,89.33
11:08:49,13.94,30.98,0,45.15,0.48,163.33,158.59,19.41,89.33
11:08:54,13.94,30.98,0,45.15,0.47,163.33,154.19,19.55,89.64
11:08:59,13.94,30.98,0,45.15,0.46,163.33,152.85,19.64,89.64
11:09:04,13.97,31.04,0,45.09,0.45,159.3,153.22,19.74,89.64
11:09:09,13.91,30.98,11.63,45.09,0.45,159.3,158.71,19.77,89.6
11:09:14,13.9,30.98,9.03,45.09,0.47,158.4,166.28,14.77,89.6
11:09:19,13.91,30.98,10.07,45.09,0.47,158.4,170.8,8.22,89.33
11:09:24,13.91,30.98,14.18,45.09,0.48,161.34,173.24,6.6,89.33
11:09:29,13.89,30.98,11.91,44.99,0.49,161.34,176.05,5.76,89.2
11:09:34,13.9,30.98,12.93,44.99,0.5,161.34,178.49,5.19,89.2
11:09:39,13.88,30.98,12.88,44.99,0.51,164.1,180.08,4.27,89.2
11:09:44,13.89,31.04,12.95,45.05,0.52,164.1,182.64,3.97,89.26
11:09:49,13.88,31.04,12.21,45.05,0.53,166.17,184.23,3.86,89.26
11:09:54,13.89,31.04,12.65,45.05,0.54,166.17,186.67,3.81,89.37
11:09:59,13.92,31.04,12.67,45.05,0.55,166.17,189.6,3.78,89.37
11:10:04,13.89,30.98,12.49,45.05,0.56,168.22,193.75,3.76,89.6
11:10:09,13.87,30.98,11.12,45.05,0.57,168.22,198.27,3.75,89.6
11:10:14,13.89,30.98,12.88,45.05,0.58,169.87,200.83,3.75,89.6
11:10:19,13.88,30.98,10.12,45.05,0.59,169.87,203.03,3.75,89.77
11:10:24,13.88,30.98,12.09,45.05,0.59,171.11,204.86,3.73,89.77
11:10:29,13.89,30.98,10.71,45.05,0.6,171.11,205.71,3.73,89.64
11:10:34,13.89,30.98,11.93,45.05,0.59,171.11,204.74,3.72,89.64
11:10:39,13.91,30.98,13.59,45.05,0.6,171.55,203.76,3.72,89.64
11:10:44,13.92,30.98,10.96,45.15,0.59,171.55,203.88,3.74,89.26
11:10:49,13.88,30.98,11.96,45.15,0.59,171.55,204,3.72,89.26
11:10:54,13.87,30.98,10.82,45.05,0.59,171.55,205.1,3.72,88.64
11:10:59,13.86,30.98,13.42,45.05,0.6,171.55,205.59,3.71,88.64
11:11:04,13.87,31.04,11.99,45.22,0.6,171.8,207.42,3.7,88.09
11:11:09,13.87,31.04,14.71,45.22,0.6,171.8,207.91,3.69,88.09
11:11:14,13.89,31.04,13.9,45.22,0.61,172.47,210.23,3.69,88.09
11:11:19,13.92,30.98,10.4,45.09,0.61,172.47,211.57,3.7,87.72
11:11:24,13.87,30.98,0,45.09,0.62,173.09,213.77,3.71,87.72
11:11:29,13.89,30.98,13.67,45.09,0.61,173.09,215.36,3.72,87.55
11:11:34,13.87,30.98,9.36,45.09,0.63,173.09,217.68,3.71,87.55
11:11:39,13.93,30.98,0,45.09,0.63,173.99,212.92,3.72,87.55
11:11:44,13.91,30.98,0,44.99,0.6,173.99,191.31,9.89,87.49
11:11:49,13.91,30.98,0,44.99,0.56,170.4,177.27,15.9,87.49
11:11:54,13.94,30.98,0,44.99,0.54,170.4,172.99,18.28,88.51
11:11:59,13.95,30.98,0,44.99,0.52,170.4,168.11,18.92,88.51
11:12:04,13.96,31.04,0,44.99,0.5,166.17,162.74,19.33,89.33
11:12:09,13.94,31.04,0,44.99,0.5,166.17,158.34,19.49,89.33
11:12:14,13.94,31.04,0,44.99,0.48,162.03,155.9,19.63,89.33
11:12:19,13.94,31.04,0,45.05,0.46,162.03,155.05,19.75,90.1
11:12:24,13.91,31.04,0,45.05,0.46,158.69,155.41,19.82,90.1
11:12:29,13.91,31.11,12.4,45.15,0.46,158.69,162.86,19.84,89.54
11:12:34,13.9,31.11,13.23,45.15,0.46,158.69,173.36,14.09,89.54
11:12:39,13.91,31.11,12.47,45.15,0.47,159.55,178.49,7.95,89.54
11:12:44,13.89,31.11,11.85,45.15,0.48,159.55,180.32,6.42,88.93
11:12:49,13.9,31.11,12.96,45.15,0.49,162.22,181.42,5.64,88.93
11:12:54,13.9,31.11,12.88,45.15,0.49,162.22,182.52,5.12,88.41
11:12:59,13.9,31.11,12.11,45.15,0.51,162.22,183.86,4.26,88.41
11:13:04,13.87,31.04,14.06,45.15,0.52,164.56,185.45,3.96,87.99
11:13:09,13.9,31.04,0,45.15,0.53,164.56,185.94,3.88,87.99
11:13:14,13.9,31.04,12.24,45.15,0.54,166.74,186.91,3.83,87.99
11:13:19,13.89,31.04,13.04,45.09,0.53,166.74,188.99,3.8,87.82
11:13:24,13.91,31.04,14.14,45.09,0.53,168.45,192.16,3.78,87.82
11:13:29,13.91,31.04,12.33,45.09,0.55,168.45,195.21,3.79,87.76
11:13:34,13.91,31.04,13.68,45.09,0.55,168.45,198.88,3.78,87.76
11:13:39,13.89,31.04,12.19,45.09,0.56,170.04,203.27,3.77,87.76
11:13:44,13.89,31.04,11.42,45.05,0.57,170.04,205.96,3.76,87.82
11:13:49,13.87,31.04,11.82,45.05,0.58,171.55,209.01,3.75,87.82
11:13:54,13.89,31.11,11.27,45.09,0.59,171.55,212.06,3.75,88.03
11:13:59,13.87,31.11,10.77,45.09,0.62,171.55,213.65,3.75,88.03
11:14:04,13.89,31.11,13.41,45.09,0.63,172.86,215.11,3.72,88.28
11:14:09,13.89,31.11,10.95,45.09,0.62,172.86,215.24,3.72,88.28
11:14:14,13.89,31.11,12.18,45.09,0.63,173.47,214.26,3.74,88.28
11:14:19,13.92,31.04,13.43,45.15,0.62,173.47,212.06,3.75,88.09
11:14:24,13.89,31.04,10.35,45.15,0.61,173.15,209.86,3.75,88.09
11:14:29,13.89,31.04,11.91,45.15,0.61,173.15,209.5,3.73,87.72
11:14:34,13.91,31.04,12.58,45.15,0.61,173.15,209.5,3.74,87.72
11:14:39,13.89,31.04,13.34,45.15,0.61,172.99,210.23,3.72,87.72
11:14:44,13.89,31.04,13.27,45.22,0.61,172.99,211.57,3.71,87.32
11:14:49,13.89,31.04,12.9,45.22,0.62,173.22,212.67,3.72,87.32
11:14:54,13.89,31.04,11.1,45.15,0.62,173.22,214.02,3.73,86.99
11:14:59,13.88,31.04,12.27,45.15,0.63,173.22,215.97,3.72,86.99
11:15:04,13.89,31.04,11.09,45.15,0.63,173.74,216.95,3.71,86.76
11:15:09,13.97,31.04,0,45.15,0.62,173.74,210.47,3.72,86.76
11:15:14,13.94,31.04,0,45.15,0.59,172.8,189.35,11.52,86.76
11:15:19,13.95,31.11,0,45.22,0.57,172.8,177.39,16.15,87.15
11:15:24,13.95,31.11,0,45.22,0.55,168.1,171.53,18.34,87.15
11:15:29,13.95,31.11,0,45.15,0.52,168.1,168.23,18.86,88.03
11:15:34,13.95,31.11,0,45.15,0.51,168.1,163.47,19.27,88.03
11:15:39,13.95,31.11,0,45.15,0.49,164.04,158.22,19.48,88.03
11:15:44,13.97,31.11,0,45.09,0.48,164.04,154.8,19.6,88.93
11:15:49,13.98,31.11,0,45.09,0.47,160.34,153.95,19.7,88.93
11:15:54,13.96,31.11,0,45.15,0.46,160.34,150.29,19.8,89.37
11:15:59,13.91,31.11,13.85,45.15,0.46,160.34,154.32,19.82,89.37
11:16:04,13.91,31.17,12.36,45.15,0.47,158.69,162.5,13.23,88.93
11:16:09,13.9,31.17,11.63,45.15,0.48,158.69,167.99,7.9,88.93
11:16:14,13.89,31.17,14.54,45.15,0.48,161.16,172.14,6.35,88.93
11:16:19,13.91,31.11,10.3,45.22,0.5,161.16,175.07,5.55,88.34
11:16:24,13.9,31.11,14.29,45.22,0.51,163.75,178.12,5.03,88.34
11:16:29,13.9,31.11,12.35,45.22,0.52,163.75,180.56,4.14,87.72
11:16:34,13.91,31.11,14.15,45.22,0.52,163.75,182.15,3.86,87.72
11:16:39,13.89,31.11,11.96,45.22,0.54,165.92,184.1,3.78,87.72
11:16:44,13.91,31.11,10.89,45.22,0.54,165.92,186.3,3.75,87.32
11:16:49,13.87,31.11,12.59,45.22,0.55,167.8,189.23,3.71,87.32
11:16:54,13.89,31.17,12.3,45.22,0.56,167.8,192.41,3.7,87.15
11:16:59,13.88,31.17,11.88,45.22,0.56,167.8,196.44,3.69,87.15
11:17:04,13.89,31.17,11.87,45.22,0.58,169.45,199.49,3.69,87.09
11:17:09,13.9,31.17,11.85,45.22,0.58,169.45,202.78,3.71,87.09
11:17:14,13.89,31.17,13.54,45.22,0.59,170.88,206.08,3.71,87.09
11:17:19,13.89,31.11,14.84,45.22,0.6,170.88,207.79,3.72,87.15
11:17:24,13.89,31.11,13.14,45.22,0.61,172.21,211.09,3.71,87.15
11:17:29,13.9,31.11,13.22,45.22,0.61,172.34,214.02,3.71,87.26
11:17:34,13.86,31.11,11.96,45.22,0.63,172.34,214.99,3.71,87.26
11:17:39,13.89,31.11,12.77,45.22,0.63,173.41,217.43,3.7,87.26
11:17:44,13.9,31.11,12.64,45.15,0.63,173.41,217.68,3.71,87.49
11:17:49,13.95,31.11,0,45.15,0.61,173.7,204.49,4.9,87.49
11:17:54,13.94,31.11,0,45.22,0.58,173.7,183.86,12.82,87.86
11:17:59,13.94,31.11,0,45.22,0.55,173.7,174.58,17.01,87.86
11:18:04,13.95,31.11,0,45.22,0.52,168.81,170.68,18.46,88.47
11:18:09,13.95,31.11,0,45.22,0.49,168.81,165.43,18.95,88.57
11:18:14,13.96,31.11,0,45.22,0.46,164.46,160.79,19.3,88.57
11:18:19,13.92,31.17,11.11,45.22,0.46,164.46,161.64,19.45,88.51
11:18:24,13.92,31.17,13.79,45.22,0.46,163.46,170.31,16.72,88.51
11:18:29,13.91,31.11,12.51,45.22,0.47,163.56,175.92,8.74,88.16
11:18:34,13.89,31.11,10.26,45.22,0.48,163.56,179.59,6.89,88.16
11:18:39,13.91,31.11,11.93,45.22,0.48,165.92,182.64,5.85,88.16
11:18:44,13.91,31.21,11.78,45.26,0.47,165.92,185.33,5.19,88.03
11:18:49,13.9,31.21,10.46,45.26,0.48,167.87,188.13,4.34,88.03
11:18:54,13.91,31.17,13.66,45.15,0.48,167.87,191.67,4,88.03
11:18:59,13.89,31.17,11.95,45.15,0.48,167.87,195.7,3.88,88.03
11:19:04,13.89,31.17,13.49,45.22,0.5,169.62,199.37,3.83,88.16
11:19:09,13.89,31.17,12.74,45.22,0.52,169.62,203.52,3.82,88.16
11:19:14,13.89,31.17,13.3,45.22,0.53,171.23,206.93,3.81,88.16
11:19:19,13.88,31.17,9.92,45.15,0.55,171.23,209.25,3.82,88.41
11:19:24,13.91,31.17,12.02,45.15,0.56,172.34,210.47,3.8,88.41
11:19:29,13.89,31.17,11.79,45.22,0.56,172.34,210.35,3.78,88.51
11:19:34,13.88,31.17,12.26,45.22,0.57,172.34,208.64,3.78,88.51
11:19:39,13.89,31.17,9.86,45.22,0.57,172.7,206.93,3.79,88.51
11:19:44,13.89,31.17,10.89,45.26,0.57,172.7,206.45,3.8,88.16
11:19:49,13.88,31.17,12.3,45.26,0.57,172.63,207.3,3.8,88.16
11:19:54,13.91,31.17,12.33,45.22,0.58,172.63,209.25,3.82,87.76
11:19:59,13.89,31.17,10.3,45.22,0.59,172.63,210.35,3.81,87.76
11:20:04,13.9,31.11,11.47,45.22,0.58,172.92,211.45,3.78,87.42
11:20:09,13.9,31.11,13.35,45.22,0.58,172.92,212.79,3.77,87.42
11:20:14,13.9,31.11,10.09,45.22,0.59,173.47,214.75,3.75,87.42
11:20:19,13.88,31.11,11.47,45.22,0.6,173.47,216.46,3.75,87.15
11:20:24,13.92,31.11,0,45.22,0.59,174.12,216.09,3.75,87.15
11:20:29,13.93,31.11,0,45.15,0.57,174.12,197.17,7.61,87.22
11:20:34,13.95,31.11,0,45.15,0.54,174.12,179.83,15.02,87.22
11:20:39,13.93,31.11,0,45.15,0.52,170.04,173.73,17.62,87.22
11:20:44,13.97,31.21,0,45.22,0.5,170.04,169.45,18.67,88.22
11:20:49,13.95,31.21,0,45.22,0.48,165.82,165.43,19.17,88.22
11:20:54,13.95,31.17,0,45.15,0.46,165.82,160.54,19.48,89.16
11:20:59,13.97,31.17,0,45.15,0.45,165.82,156.76,19.61,89.16
11:21:04,13.95,31.21,0,45.22,0.43,162.16,154.44,19.7,90
11:21:09,13.95,31.21,0,45.22,0.42,162.16,153.71,19.79,90
11:21:14,13.91,31.21,13.67,45.22,0.42,158.75,155.41,19.84,90
11:21:19,13.92,31.21,11.14,45.22,0.42,158.75,165.91,17.04,89.33
11:21:24,13.92,31.21,9.4,45.22,0.43,159.98,171.77,8.88,89.33
11:21:29,13.9,31.21,12.96,45.26,0.44,159.98,176.05,7.03,88.7
11:21:34,13.92,31.21,16.03,45.26,0.46,159.98,178.12,5.98,88.7
11:21:39,13.9,31.21,12.91,45.26,0.46,162.87,180.08,5.34,88.7
11:21:44,13.89,31.17,12.71,45.26,0.47,162.87,181.54,4.6,88.09
11:21:49,13.89,31.17,13.27,45.26,0.48,165.17,183.01,4.11,88.09
11:21:54,13.89,31.17,12.84,45.22,0.5,165.17,184.47,3.96,87.76
11:21:59,13.9,31.17,11.25,45.22,0.5,165.17,186.3,3.88,87.76
11:22:04,13.87,31.17,12.66,45.15,0.51,167.22,188.5,3.86,87.59
11:22:09,13.89,31.17,12.18,45.15,0.52,167.22,191.43,3.85,87.59
11:22:14,13.88,31.17,10.98,45.15,0.53,169.04,194.85,3.84,87.59
11:22:19,13.89,31.17,12.27,45.15,0.53,169.04,199,3.83,87.49
11:22:24,13.9,31.17,13.11,45.15,0.54,170.56,201.93,3.82,87.49
11:22:29,13.87,31.17,12.12,45.09,0.55,170.56,205.23,3.82,87.55
11:22:34,13.87,31.17,9.99,45.09,0.56,170.56,208.52,3.8,87.55
11:22:39,13.89,31.17,11.72,45.09,0.57,172.11,210.84,3.8,87.55
11:22:44,13.92,31.17,11.57,45.15,0.58,172.11,212.92,3.82,87.72
11:22:49,13.89,31.17,11.4,45.15,0.58,173.09,213.65,3.82,87.72
11:22:54,13.89,31.17,10.9,45.15,0.58,173.09,212.18,3.83,87.82
11:22:59,13.88,31.17,10.85,45.15,0.58,173.09,210.6,3.83,87.82
11:23:04,13.88,31.17,12.13,45.22,0.57,173.15,207.91,3.83,87.65
11:23:09,13.87,31.17,12.12,45.22,0.58,173.15,208.03,3.83,87.65
11:23:14,13.91,31.17,9.56,45.22,0.57,172.99,209.86,3.83,87.65
11:23:19,13.9,31.11,12.82,45.22,0.58,172.99,210.23,3.82,87.32
11:23:24,13.89,31.11,11.8,45.22,0.58,173.09,211.09,3.82,87.32
11:23:29,13.87,31.21,9.77,45.26,0.58,173.09,212.55,3.82,87.05
11:23:34,13.88,31.21,11.59,45.26,0.58,173.09,213.89,3.82,87.05
11:23:39,13.89,31.21,9.79,45.26,0.59,173.51,214.87,3.83,87.05
11:23:44,13.89,31.17,10.74,45.26,0.61,173.51,216.82,3.8,86.86
11:23:49,13.95,31.17,0,45.26,0.61,174.12,210.96,3.78,86.86
11:23:54,13.95,31.21,0,45.22,0.59,174.12,190.45,9.93,87.05
11:23:59,13.94,31.21,0,45.22,0.57,174.12,178.24,16.24,87.05
11:24:04,13.95,31.17,0,45.15,0.55,170,172.38,18.22,87.93
11:24:09,13.94,31.17,0,45.15,0.53,170,168.36,18.69,87.93
11:24:14,13.95,31.17,0,45.15,0.51,165.46,164.33,19.09,87.93
11:24:19,13.97,31.21,0,45.15,0.49,165.46,156.88,19.39,88.87
11:24:24,13.96,31.21,0,45.15,0.46,161.8,154.19,19.54,88.87
11:24:29,13.95,31.21,0,45.15,0.43,161.8,152.12,19.63,89.7
11:24:34,13.99,31.21,0,45.15,0.41,161.8,149.68,19.72,89.7
11:24:39,13.91,31.21,13.2,45.15,0.41,158.81,154.8,19.75,89.7
11:24:44,13.91,31.21,11.15,45.15,0.42,158.81,164.57,15.17,89.54
11:24:49,13.9,31.21,12.73,45.15,0.42,160.57,170.06,7.98,89.54
11:24:54,13.92,31.21,12.92,45.22,0.43,160.57,174.22,6.34,89.1
11:24:59,13.91,31.21,15.13,45.22,0.43,160.57,177.39,5.55,89.1
11:25:04,13.89,31.21,13.64,45.26,0.44,163.29,180.08,5.07,88.47
11:25:09,13.89,31.21,13.1,45.26,0.45,163.29,181.05,4.21,88.47
11:25:14,13.92,31.21,10.94,45.26,0.46,165.63,183.37,3.94,88.47
11:25:19,13.9,31.21,12.16,45.26,0.47,165.63,185.2,3.84,87.99
11:25:24,13.89,31.21,12.73,45.26,0.48,167.7,187.16,3.82,87.99
11:25:29,13.88,31.27,12.39,45.22,0.48,167.7,190.45,3.78,87.65
11:25:34,13.89,31.27,13.46,45.22,0.5,167.7,193.87,3.8,87.65
11:25:39,13.88,31.27,10.64,45.22,0.5,169.33,196.92,3.8,87.65
11:25:44,13.91,31.21,12.55,45.22,0.51,169.33,199.85,3.81,87.49
11:25:49,13.91,31.21,10.15,45.22,0.51,170.81,203.52,3.78,87.49
11:25:54,13.9,31.21,10.97,45.15,0.52,170.81,205.47,3.78,87.49
11:25:59,13.89,31.21,9.55,45.15,0.52,170.81,207.3,3.77,87.49
11:26:04,13.88,31.21,9.8,45.15,0.53,171.98,209.62,3.78,87.55
11:26:09,13.87,31.21,11.37,45.15,0.54,171.98,211.7,3.76,87.55
11:26:14,13.89,31.21,9.71,45.15,0.54,172.99,212.79,3.78,87.55
11:26:19,13.9,31.21,10.83,45.15,0.54,172.99,212.06,3.8,87.72
11:26:24,13.89,31.21,13.7,45.15,0.54,173.22,210.84,3.82,87.72
11:26:29,13.9,31.21,9.96,45.22,0.52,173.22,209.74,3.83,87.65
11:26:34,13.89,31.21,11.57,45.22,0.52,173.22,209.13,3.82,87.65
11:26:39,13.89,31.21,12.23,45.22,0.49,173.09,205.1,3.79,87.65
11:26:44,13.89,31.27,7.5,45.26,0.49,173.09,203.52,3.75,87.42
11:26:49,13.88,31.27,11.12,45.26,0.49,173.7,204,3.74,87.42
11:26:54,13.88,31.21,10.88,45.26,0.5,173.7,205.71,3.75,87.22
11:26:59,13.94,31.21,0,45.26,0.51,173.7,202.91,3.77,87.22
11:27:04,13.92,31.27,0,45.26,0.48,173.8,183.01,9.96,87.26
11:27:09,13.95,31.27,0,45.26,0.46,173.8,169.33,15.61,87.26
11:27:14,13.94,31.27,0,45.26,0.45,169.62,163.59,17.97,87.26
11:27:19,13.94,31.27,0,45.22,0.43,169.62,160.54,18.67,88.09
11:27:24,13.94,31.27,0,45.22,0.41,165.4,156.15,19.18,88.09
11:27:29,13.95,31.27,0,45.22,0.4,165.4,151.51,19.37,88.93
11:27:34,13.95,31.27,0,45.22,0.38,165.4,147.72,19.52,88.93
11:27:39,13.96,31.27,0,45.22,0.37,161.8,144.55,19.64,88.93
11:27:44,13.98,31.34,0,45.22,0.35,161.8,142.6,19.74,89.6
11:27:49,13.94,31.34,13.17,45.22,0.35,158.63,143.21,19.77,89.6
11:27:54,13.91,31.34,12.4,45.15,0.37,158.63,153.83,18.36,89.54
11:27:59,13.89,31.34,12.33,45.15,0.38,158.63,160.54,9.19,89.54
11:28:04,13.9,31.27,9.65,45.15,0.39,161.28,165.06,6.99,89.54
11:28:09,13.91,31.27,11.8,45.15,0.4,161.28,168.84,5.9,89.54
11:28:14,13.89,31.27,13.13,45.15,0.41,164.56,172.02,5.27,89.54
11:28:19,13.89,31.34,12.08,45.22,0.42,164.56,174.58,4.49,89.7
11:28:24,13.89,31.34,13.3,45.22,0.43,167.03,177.39,4.08,89.7
11:28:29,13.89,31.34,9.95,45.22,0.45,167.03,179.71,3.93,89.87
11:28:34,13.9,31.34,11.11,45.22,0.45,167.03,183.62,3.86,89.87
11:28:39,13.89,31.34,10.91,45.22,0.47,169.16,188.62,3.83,89.87
11:28:44,13.9,31.27,11.93,45.22,0.47,169.16,192.89,3.83,90.1
11:28:49,13.89,31.27,13.31,45.22,0.48,171.11,197.05,3.83,90.1
11:28:54,13.88,31.27,13.14,45.26,0.49,171.11,199.85,3.85,90.46
11:28:59,13.88,31.27,10.06,45.26,0.5,171.11,201.68,3.85,90.46
11:29:04,13.89,31.27,11.74,45.26,0.5,172.51,201.32,3.83,90.33
11:29:09,13.88,31.27,10.92,45.26,0.51,172.51,200.22,3.84,90.33
11:29:14,13.89,31.27,11.05,45.26,0.51,173.03,199.24,3.83,90.33
11:29:19,13.89,31.27,11.23,45.26,0.52,173.03,199.24,3.83,89.87
11:29:24,13.89,31.27,9.75,45.26,0.53,173.15,199.24,3.83,89.87
11:29:29,13.88,31.27,11.59,45.26,0.55,173.15,200.59,3.8,89.26
11:29:34,13.91,31.27,11.25,45.26,0.55,173.15,202.17,3.76,89.26
11:29:39,13.89,31.27,12.94,45.26,0.56,173.51,203.76,3.75,89.26
11:29:44,13.89,31.27,10.9,45.26,0.55,173.51,205.35,3.78,88.74
11:29:49,13.92,31.27,9.84,45.26,0.55,174.12,206.45,3.8,88.74
11:29:54,13.94,31.27,0,45.26,0.52,174.12,192.89,5.67,88.34
11:29:59,13.91,31.27,0,45.26,0.49,174.12,174.22,14.23,88.34
11:30:04,13.92,31.34,0,45.26,0.47,170.94,166.4,17.63,89.1
11:30:09,13.95,31.34,0,45.26,0.45,170.94,162.86,18.36,89.1
11:30:14,13.95,31.34,0,45.26,0.43,166.93,159.32,18.98,89.1
11:30:19,13.95,31.4,0,45.26,0.42,166.93,154.8,19.32,89.7
11:30:24,13.96,31.4,0,45.26,0.39,162.87,149.19,19.48,89.7
11:30:29,13.95,31.34,0,45.22,0.38,162.87,146.38,19.59,90.52
11:30:34,13.95,31.34,0,45.22,0.37,162.87,144.55,19.69,90.52
11:30:39,13.95,31.34,0,45.22,0.36,159.92,141.25,19.77,90.52
11:30:44,13.92,31.4,14.52,45.22,0.36,159.92,148.82,19.8,90.46
11:30:49,13.9,31.4,12.27,45.22,0.37,160.05,156.76,12.51,90.46
11:30:54,13.91,31.4,12.93,45.32,0.39,160.05,161.88,7.76,90.1
11:30:59,13.92,31.4,11.48,45.32,0.39,160.05,165.43,6.3,90.1
11:31:04,13.88,31.34,13.87,45.32,0.41,163.04,168.48,5.65,89.43
11:31:09,13.88,31.34,11.47,45.32,0.41,163.04,171.53,5.1,89.43
11:31:14,13.9,31.34,12.57,45.32,0.42,165.5,173.24,4.27,89.43
11:31:19,13.89,31.34,12.65,45.32,0.43,165.5,175.68,3.99,88.87
11:31:24,13.89,31.34,11.75,45.32,0.44,167.7,178.61,3.89,88.87
11:31:29,13.91,31.34,10.63,45.26,0.45,167.8,181.66,3.84,88.34
11:31:34,13.89,31.34,12.82,45.26,0.46,167.8,184.71,3.81,88.34
11:31:39,13.88,31.34,10.57,45.26,0.46,169.45,187.77,3.81,88.34
11:31:44,13.89,31.34,9.51,45.26,0.47,169.45,190.82,3.8,88.09
11:31:49,13.87,31.34,12.06,45.26,0.48,170.88,193.51,3.79,88.09
11:31:54,13.87,31.4,10.52,45.26,0.48,170.88,195.95,3.78,88.03
11:31:59,13.92,31.4,9.81,45.26,0.49,170.88,198.27,3.79,88.03
11:32:04,13.89,31.34,10.26,45.32,0.5,172.15,200.46,3.78,88.03
11:32:09,13.89,31.34,9.33,45.32,0.5,172.15,202.3,3.78,88.09
11:32:14,13.91,31.34,10.3,45.32,0.51,173.15,203.52,3.77,88.09
11:32:19,13.9,31.4,11.73,45.26,0.51,173.15,204.74,3.75,88.22
11:32:24,13.86,31.4,9.38,45.26,0.51,173.93,207.06,3.73,88.22
11:32:29,13.92,31.4,0,45.26,0.51,173.93,201.81,3.73,88.47
11:32:34,13.94,31.4,0,45.26,0.48,173.93,180.56,10.24,88.47
11:32:39,13.95,31.4,0,45.26,0.45,171.61,168.23,16.41,88.47
11:32:44,13.94,31.4,0,45.26,0.44,171.61,164.45,18.36,89.6
11:32:49,13.96,31.4,0,45.26,0.41,167.47,159.93,18.92,89.6
11:32:54,13.96,31.46,0,45.32,0.39,167.47,155.29,19.32,90.39
11:32:59,13.96,31.46,0,45.32,0.38,167.47,150.65,19.5,90.39
11:33:04,13.95,31.46,0,45.32,0.37,163.16,146.26,19.67,91
11:33:09,13.95,31.4,0,45.32,0.36,163.16,145.28,19.77,91
11:33:14,13.95,31.4,0,45.32,0.35,159.98,142.35,19.82,91
11:33:19,13.91,31.5,12.13,45.26,0.34,159.98,146.38,19.86,91.04
11:33:24,13.9,31.5,13.45,45.26,0.35,159.86,155.78,15.18,91.04
11:33:29,13.91,31.46,10.51,45.22,0.38,159.86,161.76,8.05,91
11:33:34,13.88,31.46,11.8,45.22,0.38,159.86,165.91,6.49,91
11:33:39,13.89,31.46,14.13,45.22,0.4,163.33,169.45,5.66,91
11:33:44,13.9,31.34,11.69,45.26,0.41,163.33,172.02,5.17,91
11:33:49,13.91,31.34,12.66,45.26,0.42,166.05,175.31,4.36,91
11:33:54,13.86,31.46,12.46,45.26,0.43,166.05,177.15,4.01,91.15
